Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,State,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Sales,Profit
ORD-22392,2023-03-19,2023-03-23,Second Class,CUST-2571,Home Office,East,Virginia,Office Supplies,Stationery,Sticky Notes,39.74,1,0.15,33.78,8.07
ORD-22394,2022-10-18,2022-10-24,Standard Class,CUST-1484,Consumer,Central,Kansas,Furniture,Desks,Writing Desk,578.67,4,0.0,2314.68,388.83
ORD-22397,2023-12-16,2023-12-20,Second Class,CUST-4711,Home Office,East,Michigan,Office Supplies,Binders,Clear Sleeve,7.26,4,0.25,21.78,3.34
ORD-22399,2022-12-04,2022-12-11,Standard Class,CUST-1189,Corporate,East,Michigan,Technology,Accessories,Charging Pad,14.19,5,0.15,60.31,8.02
ORD-22404,2023-12-16,2023-12-21,Standard Class,CUST-8267,Corporate,South,Texas,Technology,Accessories,Laptop Stand,38.76,2,0.0,77.52,16.58
ORD-22408,2023-08-04,2023-08-11,Standard Class,CUST-2415,Consumer,South,Texas,Office Supplies,Stationery,Highlighter Pack,29.73,2,0.3,41.62,10.07
ORD-22412,2024-11-06,2024-11-11,Standard Class,CUST-6105,Consumer,South,Alabama,Furniture,Desks,L-Shaped Desk,1119.94,2,0.1,2015.89,183.24
ORD-22413,2024-10-15,2024-10-20,Standard Class,CUST-6069,Corporate,East,Ohio,Furniture,Desks,Writing Desk,641.09,1,0.1,576.98,80.33
ORD-22414,2024-11-21,2024-11-26,Standard Class,CUST-9628,Consumer,West,Nevada,Furniture,Office Chairs,Mesh Chair,205.57,3,0.0,616.71,39.6
ORD-22415,2024-12-01,2024-12-06,Standard Class,CUST-6761,Consumer,South,South Carolina,Office Supplies,Paper,Poster Paper,28.75,2,0.2,46.0,10.45
ORD-22420,2023-12-11,2023-12-18,Standard Class,CUST-3200,Home Office,West,Arizona,Office Supplies,Stationery,Paper Clips,13.65,1,0.0,13.65,4.02
ORD-22422,2023-02-20,2023-02-26,Standard Class,CUST-8793,Consumer,Central,Iowa,Office Supplies,Stationery,Stapler,37.8,1,0.1,34.02,10.09
ORD-22427,2023-10-12,2023-10-17,Standard Class,CUST-7015,Consumer,South,North Carolina,Office Supplies,Paper,Poster Paper,16.34,2,0.05,31.05,5.89
ORD-22430,2024-10-13,2024-10-19,Standard Class,CUST-3976,Consumer,East,Massachusetts,Furniture,Office Chairs,Gaming Chair,571.42,3,0.0,1714.26,278.67
ORD-22434,2022-09-15,2022-09-20,Standard Class,CUST-9170,Consumer,South,South Carolina,Furniture,Office Chairs,Stool,219.73,3,0.2,527.35,37.09
ORD-22438,2022-04-19,2022-04-24,Second Class,CUST-6283,Consumer,Central,Minnesota,Technology,Phones,Smartphone Pro,1142.17,3,0.0,3426.51,581.88
ORD-22441,2022-04-22,2022-04-27,Standard Class,CUST-2098,Consumer,West,Idaho,Technology,Electronics,SSD Drive,1141.25,3,0.2,2739.0,689.14
ORD-22446,2021-04-27,2021-05-04,Standard Class,CUST-1633,Corporate,Central,Iowa,Technology,Accessories,Cable Organizer,40.06,2,0.2,64.1,7.65
ORD-22450,2022-01-13,2022-01-18,Standard Class,CUST-3209,Home Office,Central,Iowa,Furniture,Desks,Standing Desk,1163.6,1,0.05,1105.42,190.12
ORD-22454,2022-05-17,2022-05-24,Standard Class,CUST-2252,Consumer,West,Idaho,Technology,Accessories,Charging Pad,34.33,2,0.0,68.66,17.32
ORD-22455,2024-09-15,2024-09-18,Second Class,CUST-9050,Consumer,Central,Indiana,Furniture,Office Chairs,Gaming Chair,537.95,1,0.15,457.26,71.02
ORD-22457,2023-11-01,2023-11-07,Standard Class,CUST-5035,Consumer,East,Maryland,Office Supplies,Binders,Clear Sleeve,24.24,1,0.15,20.6,5.66
ORD-22462,2021-09-15,2021-09-20,Second Class,CUST-1321,Consumer,Central,Indiana,Technology,Accessories,Laptop Stand,97.24,2,0.2,155.58,22.29
ORD-22463,2023-11-09,2023-11-16,Standard Class,CUST-3485,Consumer,West,Idaho,Office Supplies,Paper,Labels Sheet,44.74,3,0.2,107.38,31.2
ORD-22468,2023-07-25,2023-08-01,Standard Class,CUST-9783,Home Office,East,New Jersey,Office Supplies,Stationery,Notebook,35.43,3,0.0,106.29,30.35
ORD-22469,2023-02-12,2023-02-17,Standard Class,CUST-9946,Consumer,Central,Indiana,Technology,Accessories,Cable Organizer,86.29,1,0.0,86.29,20.35
ORD-22471,2023-08-09,2023-08-15,Standard Class,CUST-4543,Consumer,Central,Kansas,Technology,Phones,Feature Phone,425.9,3,0.0,1277.7,252.05
ORD-22476,2024-01-27,2024-02-02,Standard Class,CUST-3343,Corporate,West,Arizona,Technology,Accessories,Cable Organizer,19.58,6,0.0,117.48,24.41
ORD-22481,2023-11-21,2023-11-26,Standard Class,CUST-9423,Corporate,East,Connecticut,Technology,Electronics,USB-C Hub,443.0,1,0.3,310.1,41.39
ORD-22486,2022-09-04,2022-09-07,Second Class,CUST-2623,Consumer,Central,Kansas,Technology,Electronics,Smart Speaker,1371.06,2,0.0,2742.12,709.55
ORD-22491,2024-12-28,2025-01-01,Second Class,CUST-3725,Consumer,West,Idaho,Office Supplies,Paper,Labels Sheet,25.78,1,0.3,18.05,4.36
ORD-22492,2021-11-08,2021-11-13,Standard Class,CUST-8172,Home Office,East,Ohio,Technology,Phones,Phone Case,707.46,2,0.0,1414.92,271.77
ORD-22493,2022-09-26,2022-10-01,Standard Class,CUST-7154,Corporate,South,North Carolina,Furniture,Office Chairs,Ergonomic Chair,707.86,1,0.15,601.68,95.76
ORD-22498,2022-07-21,2022-07-26,Standard Class,CUST-5193,Consumer,East,Connecticut,Office Supplies,Stationery,Paper Clips,27.55,1,0.0,27.55,8.74
ORD-22499,2024-07-23,2024-07-28,Standard Class,CUST-3726,Corporate,Central,Arkansas,Office Supplies,Binders,Document Wallet,4.19,2,0.0,8.38,1.8
ORD-22504,2024-08-02,2024-08-05,First Class,CUST-1196,Consumer,South,Texas,Furniture,Desks,Standing Desk,943.29,1,0.25,707.47,103.74
ORD-22505,2023-08-14,2023-08-20,Standard Class,CUST-5721,Home Office,West,Utah,Technology,Electronics,Headphones,799.79,1,0.1,719.81,173.3
ORD-22507,2023-11-09,2023-11-16,Standard Class,CUST-8740,Consumer,South,North Carolina,Furniture,Desks,Writing Desk,1170.62,1,0.0,1170.62,75.47
ORD-22510,2024-07-24,2024-07-29,Second Class,CUST-8414,Consumer,South,Alabama,Technology,Electronics,SSD Drive,597.46,1,0.25,448.1,58.95
ORD-22514,2024-02-01,2024-02-06,Second Class,CUST-7988,Consumer,East,Ohio,Furniture,Storage,Storage Box,263.16,3,0.25,592.11,88.02
ORD-22515,2024-12-09,2024-12-09,Same Day,CUST-3532,Consumer,South,Tennessee,Technology,Accessories,Laptop Stand,70.5,1,0.25,52.88,8.38
ORD-22519,2024-12-07,2024-12-14,Standard Class,CUST-4920,Corporate,South,Tennessee,Furniture,Office Chairs,Mesh Chair,545.89,1,0.1,491.3,67.57
ORD-22521,2021-12-24,2021-12-31,Standard Class,CUST-3374,Consumer,East,Connecticut,Office Supplies,Paper,Poster Paper,30.02,1,0.25,22.52,4.28
ORD-22526,2023-12-03,2023-12-05,First Class,CUST-8058,Consumer,Central,Iowa,Furniture,Desks,Foldable Desk,906.94,1,0.05,861.59,128.91
ORD-22530,2023-12-28,2024-01-03,Standard Class,CUST-3656,Home Office,Central,Indiana,Technology,Phones,Smartphone Lite,428.6,2,0.2,685.76,109.99
ORD-22534,2021-05-22,2021-05-26,Second Class,CUST-3585,Corporate,East,Ohio,Office Supplies,Stationery,Paper Clips,17.06,3,0.05,48.62,11.94
ORD-22535,2023-11-22,2023-11-28,Standard Class,CUST-7880,Consumer,Central,Iowa,Technology,Accessories,Screen Protector,106.91,1,0.3,74.84,8.89
ORD-22537,2023-12-05,2023-12-12,Standard Class,CUST-2197,Consumer,East,Pennsylvania,Technology,Accessories,Power Bank,28.4,1,0.3,19.88,2.04
ORD-22541,2024-06-24,2024-06-27,First Class,CUST-7355,Consumer,South,South Carolina,Technology,Electronics,SSD Drive,196.12,1,0.05,186.31,34.69
ORD-22543,2022-12-03,2022-12-06,Second Class,CUST-6616,Consumer,Central,Wisconsin,Office Supplies,Binders,Lever Arch File,23.13,1,0.15,19.66,5.71
ORD-22547,2022-02-04,2022-02-11,Standard Class,CUST-4014,Home Office,East,Massachusetts,Technology,Phones,Smartphone Pro,661.63,2,0.3,926.28,206.98
ORD-22552,2021-12-13,2021-12-17,Second Class,CUST-5051,Corporate,East,New Jersey,Office Supplies,Stationery,Sticky Notes,12.91,1,0.2,10.33,2.21
ORD-22556,2023-03-23,2023-03-24,Same Day,CUST-3799,Consumer,Central,Illinois,Furniture,Storage,Filing Cabinet,154.36,1,0.25,115.77,14.24
ORD-22561,2022-11-20,2022-11-27,Standard Class,CUST-2169,Consumer,South,Texas,Technology,Accessories,Power Bank,52.12,1,0.0,52.12,14.41
ORD-22564,2023-12-02,2023-12-08,Standard Class,CUST-4554,Consumer,East,Pennsylvania,Office Supplies,Stationery,Stapler,4.83,3,0.25,10.87,2.18
ORD-22568,2024-08-26,2024-09-01,Standard Class,CUST-5458,Corporate,East,New Jersey,Furniture,Office Chairs,Stool,407.46,1,0.25,305.59,18.73
ORD-22573,2021-01-24,2021-01-28,Second Class,CUST-8916,Consumer,West,Nevada,Office Supplies,Binders,Clear Sleeve,31.55,2,0.0,63.1,11.97
ORD-22576,2021-06-11,2021-06-16,Standard Class,CUST-7533,Consumer,Central,Missouri,Furniture,Storage,Display Rack,305.16,1,0.15,259.39,24.12
ORD-22579,2024-10-26,2024-11-02,Standard Class,CUST-1487,Consumer,East,Virginia,Office Supplies,Stationery,Notebook,38.45,2,0.0,76.9,17.93
ORD-22583,2024-10-18,2024-10-23,Standard Class,CUST-4833,Consumer,West,Idaho,Furniture,Office Chairs,Ergonomic Chair,554.96,4,0.2,1775.87,313.93
ORD-22587,2023-07-16,2023-07-19,Second Class,CUST-2804,Consumer,West,Nevada,Furniture,Storage,Bookshelf,218.7,3,0.05,623.29,91.44
ORD-22591,2022-12-07,2022-12-12,Standard Class,CUST-2317,Home Office,West,Utah,Furniture,Office Chairs,Mesh Chair,165.3,1,0.3,115.71,11.56
ORD-22594,2023-02-01,2023-02-05,First Class,CUST-1933,Home Office,Central,Missouri,Technology,Accessories,Screen Protector,59.62,2,0.0,119.24,31.62
ORD-22596,2021-09-21,2021-09-28,Standard Class,CUST-5953,Consumer,Central,Indiana,Technology,Electronics,Keyboard,1411.02,1,0.0,1411.02,377.62
ORD-22599,2021-02-21,2021-02-27,Standard Class,CUST-8922,Consumer,South,Georgia,Technology,Accessories,Power Bank,108.31,3,0.0,324.93,85.31
ORD-22603,2024-10-15,2024-10-17,First Class,CUST-7239,Consumer,East,Massachusetts,Technology,Accessories,Cable Organizer,98.79,3,0.25,222.28,36.38
ORD-22604,2023-07-12,2023-07-18,Standard Class,CUST-9313,Corporate,West,Colorado,Technology,Electronics,USB-C Hub,456.86,1,0.0,456.86,104.45
ORD-22608,2022-05-01,2022-05-04,Second Class,CUST-2845,Consumer,East,Maryland,Office Supplies,Stationery,Highlighter Pack,12.0,3,0.15,30.6,4.8
ORD-22610,2024-03-14,2024-03-19,Standard Class,CUST-1061,Corporate,East,Ohio,Furniture,Desks,Writing Desk,212.83,1,0.0,212.83,36.4
ORD-22613,2023-07-05,2023-07-08,Second Class,CUST-9015,Home Office,West,Nevada,Technology,Electronics,Webcam,397.23,1,0.0,397.23,48.7
ORD-22617,2024-08-09,2024-08-14,Second Class,CUST-6870,Consumer,East,Pennsylvania,Technology,Electronics,SSD Drive,790.12,1,0.3,553.08,99.16
ORD-22619,2022-12-03,2022-12-06,Second Class,CUST-3846,Corporate,East,Virginia,Furniture,Storage,Display Rack,89.89,2,0.3,125.85,10.03
ORD-22620,2021-01-25,2021-01-28,Second Class,CUST-4111,Consumer,East,Michigan,Technology,Electronics,Wireless Mouse,577.63,4,0.15,1963.94,327.11
ORD-22625,2021-10-01,2021-10-07,Standard Class,CUST-7436,Home Office,South,North Carolina,Office Supplies,Binders,Document Wallet,8.75,1,0.0,8.75,1.88
ORD-22628,2021-04-26,2021-05-02,Standard Class,CUST-4735,Corporate,East,Michigan,Office Supplies,Stationery,Highlighter Pack,13.42,1,0.05,12.75,1.88
ORD-22632,2024-12-13,2024-12-18,Second Class,CUST-7320,Consumer,South,Georgia,Office Supplies,Paper,Cardstock,15.26,1,0.05,14.5,3.84
ORD-22634,2021-12-28,2022-01-03,Standard Class,CUST-6067,Home Office,Central,Indiana,Furniture,Office Chairs,Executive Chair,731.72,2,0.1,1317.1,74.31
ORD-22636,2021-09-10,2021-09-15,Standard Class,CUST-5187,Corporate,East,Connecticut,Technology,Electronics,SSD Drive,1301.75,1,0.25,976.31,116.63
ORD-22637,2022-04-12,2022-04-14,First Class,CUST-3489,Corporate,West,Arizona,Technology,Accessories,Cable Organizer,30.14,2,0.15,51.24,6.81
ORD-22638,2024-11-12,2024-11-15,First Class,CUST-8815,Home Office,East,Connecticut,Furniture,Desks,Writing Desk,551.95,4,0.1,1987.02,247.39
ORD-22643,2024-08-02,2024-08-07,Second Class,CUST-6943,Consumer,East,New Jersey,Office Supplies,Binders,Presentation Folder,20.97,1,0.05,19.92,5.51
ORD-22646,2021-05-18,2021-05-22,Second Class,CUST-3340,Corporate,East,New Jersey,Office Supplies,Stationery,Highlighter Pack,10.55,3,0.2,25.32,7.34
ORD-22650,2023-02-16,2023-02-21,Standard Class,CUST-3164,Consumer,South,Alabama,Office Supplies,Paper,Labels Sheet,23.59,1,0.0,23.59,8.14
ORD-22654,2022-11-20,2022-11-23,First Class,CUST-1918,Consumer,East,Michigan,Technology,Accessories,Power Bank,51.57,1,0.15,43.83,6.33
ORD-22655,2023-01-01,2023-01-04,Second Class,CUST-1894,Consumer,South,Louisiana,Office Supplies,Paper,A4 Paper Ream,26.21,1,0.3,18.35,3.76
ORD-22660,2021-03-25,2021-03-31,Standard Class,CUST-2015,Consumer,South,South Carolina,Office Supplies,Stationery,Pen Set,27.91,2,0.3,39.07,11.2
ORD-22661,2022-02-27,2022-03-04,Standard Class,CUST-7736,Corporate,West,Washington,Technology,Phones,Phone Case,240.94,6,0.0,1445.64,396.43
ORD-22663,2024-09-06,2024-09-11,Standard Class,CUST-3351,Corporate,West,Washington,Technology,Accessories,Power Bank,85.63,2,0.2,137.01,23.54
ORD-22664,2024-06-22,2024-06-28,Standard Class,CUST-8285,Consumer,South,Alabama,Furniture,Desks,Foldable Desk,757.02,3,0.3,1589.74,138.43
ORD-22668,2023-07-04,2023-07-10,Standard Class,CUST-5287,Corporate,Central,Minnesota,Office Supplies,Binders,Presentation Folder,10.17,2,0.3,14.24,3.85
ORD-22670,2022-01-04,2022-01-11,Standard Class,CUST-7419,Consumer,East,Maryland,Office Supplies,Paper,Cardstock,45.26,1,0.1,40.73,6.17
ORD-22672,2023-08-10,2023-08-14,Second Class,CUST-5029,Home Office,East,New Jersey,Office Supplies,Binders,Lever Arch File,26.01,1,0.1,23.41,3.73
ORD-22673,2022-02-03,2022-02-09,Standard Class,CUST-6600,Corporate,East,Pennsylvania,Office Supplies,Stationery,Paper Clips,22.26,1,0.1,20.03,6.5
ORD-22674,2024-09-13,2024-09-20,Standard Class,CUST-5115,Consumer,East,Connecticut,Technology,Electronics,Keyboard,298.35,1,0.0,298.35,38.66
ORD-22675,2022-08-19,2022-08-25,Standard Class,CUST-7869,Corporate,West,Arizona,Office Supplies,Binders,Lever Arch File,29.78,5,0.0,148.9,35.51
ORD-22678,2023-11-04,2023-11-09,Standard Class,CUST-4714,Consumer,West,Washington,Technology,Phones,Bluetooth Earbuds,304.43,4,0.1,1095.95,153.79
ORD-22683,2023-02-25,2023-02-27,Same Day,CUST-6148,Home Office,East,Ohio,Office Supplies,Paper,Poster Paper,10.79,1,0.15,9.17,1.55
ORD-22686,2023-12-22,2023-12-24,First Class,CUST-2489,Consumer,West,California,Technology,Phones,Smartphone Pro,550.4,1,0.1,495.36,71.25
ORD-22690,2022-03-27,2022-04-03,Standard Class,CUST-4944,Home Office,East,Pennsylvania,Office Supplies,Binders,Clear Sleeve,34.13,2,0.0,68.26,15.26
ORD-22694,2024-06-10,2024-06-16,Standard Class,CUST-4732,Corporate,West,Utah,Technology,Accessories,Laptop Stand,10.58,3,0.0,31.74,6.44
ORD-22696,2024-11-16,2024-11-18,First Class,CUST-5733,Corporate,Central,Iowa,Office Supplies,Binders,Lever Arch File,29.27,1,0.2,23.42,4.15
ORD-22701,2021-10-24,2021-10-28,Second Class,CUST-4355,Corporate,Central,Wisconsin,Technology,Electronics,Tablet,630.44,2,0.3,882.62,184.77
ORD-22702,2024-04-02,2024-04-08,Standard Class,CUST-6486,Corporate,South,Texas,Technology,Accessories,Laptop Stand,74.67,1,0.0,74.67,20.58
ORD-22706,2024-10-07,2024-10-10,First Class,CUST-1201,Consumer,East,Ohio,Furniture,Office Chairs,Stool,510.89,1,0.0,510.89,47.84
ORD-22709,2024-04-12,2024-04-19,Standard Class,CUST-5350,Consumer,South,Georgia,Furniture,Office Chairs,Mesh Chair,527.69,2,0.0,1055.38,122.93
ORD-22710,2024-11-06,2024-11-12,Standard Class,CUST-9771,Home Office,East,Pennsylvania,Technology,Accessories,Cable Organizer,47.77,1,0.25,35.83,4.79
ORD-22713,2024-03-10,2024-03-17,Standard Class,CUST-1043,Corporate,Central,Arkansas,Office Supplies,Paper,Envelope Pack,9.75,1,0.2,7.8,1.36
ORD-22718,2023-02-14,2023-02-19,Second Class,CUST-4692,Consumer,Central,Kansas,Technology,Phones,Smartphone Pro,537.41,1,0.05,510.54,138.92
ORD-22723,2024-09-20,2024-09-25,Standard Class,CUST-9382,Consumer,East,Pennsylvania,Technology,Electronics,Laptop,1260.36,2,0.0,2520.72,533.98
ORD-22728,2023-09-13,2023-09-16,First Class,CUST-4833,Corporate,East,Massachusetts,Furniture,Storage,Filing Cabinet,236.65,1,0.2,189.32,9.43
ORD-22731,2022-05-12,2022-05-19,Standard Class,CUST-3163,Corporate,South,Georgia,Office Supplies,Stationery,Stapler,21.38,1,0.0,21.38,4.63
ORD-22735,2022-10-13,2022-10-19,Standard Class,CUST-9264,Consumer,East,Pennsylvania,Office Supplies,Binders,Clear Sleeve,19.39,2,0.25,29.09,6.6
ORD-22739,2022-06-02,2022-06-07,Standard Class,CUST-6796,Consumer,East,New York,Furniture,Desks,L-Shaped Desk,817.25,1,0.3,572.07,96.93
ORD-22741,2024-12-28,2025-01-02,Standard Class,CUST-5216,Consumer,West,Nevada,Furniture,Storage,Bookshelf,40.75,2,0.1,73.35,10.26
ORD-22743,2022-08-25,2022-08-28,First Class,CUST-5805,Consumer,Central,Illinois,Technology,Electronics,Tablet,1232.92,1,0.3,863.04,125.68
ORD-22744,2021-11-13,2021-11-20,Standard Class,CUST-9380,Home Office,West,Utah,Technology,Electronics,Headphones,1757.95,1,0.15,1494.26,271.53
ORD-22747,2024-10-22,2024-10-29,Standard Class,CUST-4010,Corporate,Central,Arkansas,Furniture,Storage,Filing Cabinet,98.94,2,0.0,197.88,17.62
ORD-22749,2022-11-26,2022-11-30,First Class,CUST-4864,Consumer,West,California,Technology,Accessories,Charging Pad,66.06,3,0.3,138.73,27.88
ORD-22751,2021-09-21,2021-09-25,First Class,CUST-6469,Corporate,East,Connecticut,Office Supplies,Paper,Envelope Pack,9.15,5,0.3,32.02,6.28
ORD-22754,2023-08-05,2023-08-06,Same Day,CUST-4670,Consumer,South,North Carolina,Office Supplies,Binders,Clear Sleeve,8.2,2,0.0,16.4,4.77
ORD-22755,2022-11-25,2022-11-30,Standard Class,CUST-4431,Home Office,South,Florida,Technology,Accessories,Screen Protector,97.45,2,0.0,194.9,32.1
ORD-22758,2022-11-15,2022-11-19,First Class,CUST-6880,Corporate,East,Virginia,Furniture,Storage,Display Rack,191.38,1,0.2,153.1,7.04
ORD-22762,2024-11-25,2024-12-01,Standard Class,CUST-6219,Corporate,East,Maryland,Technology,Phones,Phone Case,284.74,2,0.15,484.06,121.58
ORD-22763,2023-11-16,2023-11-23,Standard Class,CUST-1786,Consumer,South,Florida,Furniture,Office Chairs,Ergonomic Chair,599.96,1,0.05,569.96,60.2
ORD-22768,2023-04-04,2023-04-08,Second Class,CUST-2651,Consumer,West,Oregon,Furniture,Desks,Corner Desk,733.93,4,0.15,2495.36,167.39
ORD-22769,2023-03-17,2023-03-23,Standard Class,CUST-3564,Home Office,Central,Indiana,Technology,Electronics,Laptop,422.38,1,0.05,401.26,48.34
ORD-22774,2022-10-21,2022-10-27,Standard Class,CUST-8539,Consumer,Central,Iowa,Office Supplies,Stationery,Paper Clips,31.78,1,0.0,31.78,7.42
ORD-22777,2021-08-16,2021-08-20,Second Class,CUST-2140,Corporate,South,Texas,Office Supplies,Paper,A4 Paper Ream,32.82,1,0.0,32.82,5.78
ORD-22778,2021-12-26,2021-12-30,Second Class,CUST-1487,Corporate,West,Arizona,Furniture,Office Chairs,Gaming Chair,850.63,1,0.0,850.63,129.86
ORD-22779,2024-07-28,2024-08-04,Standard Class,CUST-6283,Corporate,South,Florida,Furniture,Storage,Display Rack,49.83,4,0.2,159.46,11.12
ORD-22782,2023-12-21,2023-12-24,Second Class,CUST-1280,Consumer,East,Ohio,Office Supplies,Paper,Poster Paper,15.96,2,0.05,30.32,6.85
ORD-22783,2023-12-16,2023-12-21,Standard Class,CUST-2156,Consumer,South,South Carolina,Technology,Accessories,Charging Pad,61.98,2,0.3,86.77,11.76
ORD-22786,2023-11-20,2023-11-25,Standard Class,CUST-5401,Home Office,East,Virginia,Furniture,Office Chairs,Executive Chair,473.88,1,0.1,426.49,61.86
ORD-22790,2022-07-22,2022-07-28,Standard Class,CUST-3275,Consumer,East,Maryland,Technology,Phones,Smartphone Pro,292.95,1,0.0,292.95,72.67
ORD-22792,2022-05-13,2022-05-19,Standard Class,CUST-6180,Home Office,South,North Carolina,Furniture,Storage,Bookshelf,324.55,1,0.0,324.55,18.89
ORD-22794,2024-09-27,2024-10-02,Standard Class,CUST-1352,Consumer,South,South Carolina,Furniture,Storage,Storage Box,237.28,2,0.05,450.83,73.95
ORD-22797,2022-03-10,2022-03-15,Standard Class,CUST-8322,Consumer,East,Maryland,Office Supplies,Stationery,Binder,10.64,2,0.3,14.9,2.7
ORD-22800,2021-06-04,2021-06-09,Standard Class,CUST-7095,Home Office,Central,Wisconsin,Technology,Phones,Smartphone Pro,924.29,3,0.0,2772.87,630.87
ORD-22802,2021-11-10,2021-11-13,First Class,CUST-1334,Corporate,East,New York,Office Supplies,Binders,Clear Sleeve,13.01,2,0.25,19.52,2.62
ORD-22807,2024-02-05,2024-02-12,Standard Class,CUST-6820,Consumer,East,Maryland,Technology,Phones,Feature Phone,1110.64,2,0.15,1888.09,421.6
ORD-22812,2022-05-02,2022-05-08,Standard Class,CUST-9221,Consumer,South,Louisiana,Technology,Accessories,Charging Pad,67.87,3,0.0,203.61,34.23
ORD-22817,2021-01-28,2021-01-31,First Class,CUST-2497,Home Office,West,Utah,Furniture,Storage,Bookshelf,229.99,3,0.0,689.97,35.88
ORD-22820,2024-03-28,2024-03-31,First Class,CUST-5591,Consumer,East,New York,Office Supplies,Stationery,Sticky Notes,10.23,2,0.0,20.46,5.63
ORD-22824,2024-07-17,2024-07-22,Standard Class,CUST-8639,Consumer,Central,Kansas,Office Supplies,Stationery,Highlighter Pack,32.51,3,0.05,92.65,24.8
ORD-22825,2022-03-24,2022-03-29,Standard Class,CUST-7775,Home Office,Central,Minnesota,Office Supplies,Stationery,Sticky Notes,3.05,1,0.25,2.29,0.6
ORD-22827,2022-09-25,2022-09-28,Second Class,CUST-6374,Consumer,East,Connecticut,Technology,Electronics,Monitor,534.23,1,0.05,507.52,116.27
ORD-22829,2023-04-01,2023-04-07,Standard Class,CUST-4578,Corporate,West,Nevada,Technology,Phones,Smartphone Pro,158.8,1,0.0,158.8,35.68
ORD-22831,2024-01-05,2024-01-11,Standard Class,CUST-7759,Home Office,Central,Wisconsin,Furniture,Desks,Standing Desk,401.48,1,0.2,321.18,35.68
ORD-22833,2022-02-23,2022-02-28,Standard Class,CUST-5497,Consumer,Central,Arkansas,Furniture,Office Chairs,Stool,291.69,5,0.05,1385.53,173.67
ORD-22838,2024-09-11,2024-09-18,Standard Class,CUST-2183,Corporate,West,Arizona,Technology,Phones,Feature Phone,638.54,6,0.0,3831.24,574.62
ORD-22839,2023-10-03,2023-10-08,Standard Class,CUST-8586,Corporate,Central,Missouri,Furniture,Storage,Bookshelf,218.37,2,0.0,436.74,76.69
ORD-22842,2021-02-14,2021-02-20,Standard Class,CUST-5230,Home Office,West,Colorado,Furniture,Storage,Drawer Unit,191.67,3,0.1,517.51,97.85
ORD-22843,2024-11-11,2024-11-15,First Class,CUST-9825,Home Office,East,Maryland,Furniture,Desks,Corner Desk,383.69,5,0.0,1918.45,157.98
ORD-22846,2022-07-22,2022-07-27,Standard Class,CUST-2771,Corporate,West,California,Office Supplies,Stationery,Stapler,15.02,1,0.0,15.02,4.66
ORD-22848,2022-12-16,2022-12-20,Second Class,CUST-2101,Consumer,Central,Minnesota,Technology,Electronics,USB-C Hub,692.02,1,0.1,622.82,146.2
ORD-22853,2023-08-09,2023-08-14,Standard Class,CUST-1548,Consumer,West,Nevada,Furniture,Office Chairs,Stool,454.04,1,0.25,340.53,16.35
ORD-22855,2024-11-22,2024-11-24,First Class,CUST-5169,Home Office,West,Washington,Technology,Accessories,Cable Organizer,58.41,5,0.2,233.64,28.56
ORD-22858,2021-05-08,2021-05-10,First Class,CUST-8906,Corporate,West,Washington,Technology,Accessories,Laptop Stand,117.48,5,0.05,558.03,80.2
ORD-22863,2022-08-03,2022-08-09,Standard Class,CUST-5369,Consumer,West,Nevada,Technology,Electronics,SSD Drive,473.68,1,0.25,355.26,84.84
ORD-22868,2023-06-05,2023-06-10,Standard Class,CUST-3035,Consumer,Central,Minnesota,Furniture,Office Chairs,Ergonomic Chair,762.14,2,0.2,1219.42,145.41
ORD-22870,2023-07-27,2023-07-31,First Class,CUST-1869,Corporate,East,Pennsylvania,Furniture,Storage,Drawer Unit,127.83,2,0.0,255.66,44.59
ORD-22875,2023-05-04,2023-05-10,Standard Class,CUST-5902,Consumer,South,Florida,Furniture,Office Chairs,Executive Chair,683.51,2,0.25,1025.26,75.83
ORD-22877,2023-07-08,2023-07-13,Standard Class,CUST-7929,Corporate,East,New Jersey,Technology,Accessories,Laptop Stand,79.13,1,0.05,75.17,20.12
ORD-22880,2023-10-14,2023-10-20,Standard Class,CUST-9980,Consumer,West,Washington,Office Supplies,Paper,Envelope Pack,8.65,1,0.0,8.65,2.0
ORD-22883,2024-10-09,2024-10-16,Standard Class,CUST-5799,Corporate,Central,Indiana,Office Supplies,Paper,Labels Sheet,27.22,4,0.05,103.44,25.26
ORD-22885,2024-05-08,2024-05-13,Standard Class,CUST-4486,Home Office,East,Maryland,Technology,Electronics,Headphones,623.54,1,0.25,467.65,103.43
ORD-22889,2024-03-28,2024-04-03,Standard Class,CUST-9054,Corporate,East,New Jersey,Furniture,Storage,Bookshelf,338.88,2,0.15,576.1,59.95
ORD-22894,2022-10-06,2022-10-10,Second Class,CUST-4027,Home Office,East,Connecticut,Furniture,Desks,L-Shaped Desk,376.58,1,0.05,357.75,36.25
ORD-22895,2021-12-13,2021-12-18,Standard Class,CUST-4012,Consumer,Central,Iowa,Technology,Electronics,Keyboard,643.29,5,0.2,2573.16,321.41
ORD-22897,2021-02-09,2021-02-14,Second Class,CUST-7152,Home Office,East,Connecticut,Technology,Accessories,Screen Protector,96.15,2,0.0,192.3,25.19
